"command_id","tag_name"
"windbg-memory-inspection","windbg"
"windbg-memory-inspection","memory"
"windbg-memory-inspection","analysis"
"windbg-disassemble","anti-virus"
"windbg-disassemble","AV"
"windbg-disassemble","evasion"
"windbg-disassemble","debugging"
"windbg-disassemble","windbg"
"windbg-disassemble","assembly"
"windbg-disassemble","disassembly"
"frida-trace-amsi","anti-virus"
"frida-trace-amsi","AV"
"frida-trace-amsi","evasion"
"frida-trace-amsi","debugging"
"frida-trace-amsi","frida"
"frida-trace-amsi","amsi"
"frida-trace-amsi","instrumentation"
"windbg-edit-memory","anti-virus"
"windbg-edit-memory","AV"
"windbg-edit-memory","evasion"
"windbg-edit-memory","debugging"
"windbg-edit-memory","windbg"
"windbg-edit-memory","memory-patching"
"windbg-edit-memory","amsi"
"find-av-signature","anti-virus"
"find-av-signature","AV"
"find-av-signature","evasion"
"find-av-signature","signature-detection"
"find-av-signature","powershell"
"find-av-signature","binary-analysis"
"modify-signature-bytes","anti-virus"
"modify-signature-bytes","AV"
"modify-signature-bytes","evasion"
"modify-signature-bytes","binary-modification"
"modify-signature-bytes","powershell"
"msfvenom-encoder-shikata","anti-virus"
"msfvenom-encoder-shikata","AV"
"msfvenom-encoder-shikata","evasion"
"msfvenom-encoder-shikata","msfvenom"
"msfvenom-encoder-shikata","encoder"
"msfvenom-encoder-shikata","shikata-ga-nai"
"msfvenom-encoder-shikata","x86"
"msfvenom-encoder-zutto","anti-virus"
"msfvenom-encoder-zutto","AV"
"msfvenom-encoder-zutto","evasion"
"msfvenom-encoder-zutto","msfvenom"
"msfvenom-encoder-zutto","encoder"
"msfvenom-encoder-zutto","zutto-dekiru"
"msfvenom-encoder-zutto","x64"
"msfvenom-encrypt-aes","anti-virus"
"msfvenom-encrypt-aes","AV"
"msfvenom-encrypt-aes","evasion"
"msfvenom-encrypt-aes","msfvenom"
"msfvenom-encrypt-aes","encryption"
"msfvenom-encrypt-aes","aes256"
"msfvenom-template-injection","anti-virus"
"msfvenom-template-injection","AV"
"msfvenom-template-injection","evasion"
"msfvenom-template-injection","msfvenom"
"msfvenom-template-injection","template-injection"
"msfvenom-template-injection","binary-patching"
"clamscan-test","anti-virus"
"clamscan-test","AV"
"clamscan-test","evasion"
"clamscan-test","testing"
"clamscan-test","clamav"
"clamscan-test","signature-scanning"
"csharp-shellcode-runner-basic","anti-virus"
"csharp-shellcode-runner-basic","AV"
"csharp-shellcode-runner-basic","evasion"
"csharp-shellcode-runner-basic","csharp"
"csharp-shellcode-runner-basic","shellcode"
"csharp-shellcode-runner-basic","windows"
"csharp-shellcode-runner-basic","payload-delivery"
"csharp-caesar-encrypt","anti-virus"
"csharp-caesar-encrypt","AV"
"csharp-caesar-encrypt","evasion"
"csharp-caesar-encrypt","csharp"
"csharp-caesar-encrypt","encryption"
"csharp-caesar-encrypt","shellcode"
"csharp-caesar-encrypt","obfuscation"
"csharp-xor-encrypt","anti-virus"
"csharp-xor-encrypt","AV"
"csharp-xor-encrypt","evasion"
"csharp-xor-encrypt","csharp"
"csharp-xor-encrypt","encryption"
"csharp-xor-encrypt","shellcode"
"csharp-xor-encrypt","xor"
"csharp-sleep-timer","anti-virus"
"csharp-sleep-timer","AV"
"csharp-sleep-timer","evasion"
"csharp-sleep-timer","csharp"
"csharp-sleep-timer","heuristic"
"csharp-sleep-timer","sandbox-detection"
"csharp-sleep-timer","sleep"
"csharp-non-emulated-api","anti-virus"
"csharp-non-emulated-api","AV"
"csharp-non-emulated-api","evasion"
"csharp-non-emulated-api","csharp"
"csharp-non-emulated-api","heuristic"
"csharp-non-emulated-api","sandbox-detection"
"csharp-non-emulated-api","api-check"
"msfvenom-csharp-payload","anti-virus"
"msfvenom-csharp-payload","AV"
"msfvenom-csharp-payload","evasion"
"msfvenom-csharp-payload","msfvenom"
"msfvenom-csharp-payload","shellcode"
"msfvenom-csharp-payload","payload-generation"
"msfvenom-csharp-payload","csharp"
"compile-csharp-runner","anti-virus"
"compile-csharp-runner","AV"
"compile-csharp-runner","evasion"
"compile-csharp-runner","csharp"
"compile-csharp-runner","compilation"
"compile-csharp-runner","windows"
"fodhelper-uac-bypass","anti-virus"
"fodhelper-uac-bypass","AV"
"fodhelper-uac-bypass","evasion"
"fodhelper-uac-bypass","uac-bypass"
"fodhelper-uac-bypass","privilege-escalation"
"fodhelper-uac-bypass","windows"
"fodhelper-uac-bypass","registry"
"eventvwr-uac-bypass","anti-virus"
"eventvwr-uac-bypass","AV"
"eventvwr-uac-bypass","evasion"
"eventvwr-uac-bypass","uac-bypass"
"eventvwr-uac-bypass","privilege-escalation"
"eventvwr-uac-bypass","windows"
"eventvwr-uac-bypass","registry"
"check-integrity-level","anti-virus"
"check-integrity-level","AV"
"check-integrity-level","evasion"
"check-integrity-level","uac-bypass"
"check-integrity-level","privilege-escalation"
"check-integrity-level","windows"
"check-integrity-level","enumeration"
"uac-bypass-detection","anti-virus"
"uac-bypass-detection","AV"
"uac-bypass-detection","evasion"
"uac-bypass-detection","uac-bypass"
"uac-bypass-detection","testing"
"uac-bypass-detection","windows"
"vba-shellcode-runner-basic","anti-virus"
"vba-shellcode-runner-basic","AV"
"vba-shellcode-runner-basic","evasion"
"vba-shellcode-runner-basic","vba"
"vba-shellcode-runner-basic","office"
"vba-shellcode-runner-basic","macro"
"vba-shellcode-runner-basic","shellcode"
"vba-shellcode-runner-basic","windows"
"vba-caesar-cipher","anti-virus"
"vba-caesar-cipher","AV"
"vba-caesar-cipher","evasion"
"vba-caesar-cipher","vba"
"vba-caesar-cipher","office"
"vba-caesar-cipher","encryption"
"vba-caesar-cipher","caesar-cipher"
"vba-caesar-cipher","obfuscation"
"vba-wmi-dechain","anti-virus"
"vba-wmi-dechain","AV"
"vba-wmi-dechain","evasion"
"vba-wmi-dechain","vba"
"vba-wmi-dechain","office"
"vba-wmi-dechain","wmi"
"vba-wmi-dechain","process-dechaining"
"vba-wmi-dechain","powershell"
"vba-string-obfuscation","anti-virus"
"vba-string-obfuscation","AV"
"vba-string-obfuscation","evasion"
"vba-string-obfuscation","vba"
"vba-string-obfuscation","office"
"vba-string-obfuscation","obfuscation"
"vba-string-obfuscation","string-manipulation"
"vba-stomping","anti-virus"
"vba-stomping","AV"
"vba-stomping","evasion"
"vba-stomping","vba"
"vba-stomping","office"
"vba-stomping","stomping"
"vba-stomping","p-code"
"vba-stomping","advanced"
"vba-autoopen-variants","anti-virus"
"vba-autoopen-variants","AV"
"vba-autoopen-variants","evasion"
"vba-autoopen-variants","vba"
"vba-autoopen-variants","office"
"vba-autoopen-variants","auto-execution"
"vba-autoopen-variants","macro-triggers"
"import-powerview","ACTIVE_DIRECTORY"
"import-powerview","POWERVIEW"
"import-powerview","POWERSHELL"
"import-powerview","OSCP:HIGH"
"get-netdomain","ACTIVE_DIRECTORY"
"get-netdomain","POWERVIEW"
"get-netdomain","DOMAIN_ENUM"
"get-netdomain","OSCP:HIGH"
"get-netuser","ACTIVE_DIRECTORY"
"get-netuser","POWERVIEW"
"get-netuser","USER_ENUM"
"get-netuser","OSCP:HIGH"
"get-netgroup","ACTIVE_DIRECTORY"
"get-netgroup","POWERVIEW"
"get-netgroup","GROUP_ENUM"
"get-netgroup","OSCP:HIGH"
"get-netcomputer","ACTIVE_DIRECTORY"
"get-netcomputer","POWERVIEW"
"get-netcomputer","COMPUTER_ENUM"
"get-netcomputer","OSCP:HIGH"
"find-localadminaccess","ACTIVE_DIRECTORY"
"find-localadminaccess","POWERVIEW"
"find-localadminaccess","PRIVILEGE_MAPPING"
"find-localadminaccess","OSCP:HIGH"
"invoke-sharefinder","ACTIVE_DIRECTORY"
"invoke-sharefinder","POWERVIEW"
"invoke-sharefinder","SHARE_ENUM"
"invoke-sharefinder","OSCP:MEDIUM"
"get-netgpo","ACTIVE_DIRECTORY"
"get-netgpo","POWERVIEW"
"get-netgpo","GPO_ENUM"
"get-netgpo","OSCP:MEDIUM"
"get-domainsid","ACTIVE_DIRECTORY"
"get-domainsid","POWERVIEW"
"get-domainsid","KERBEROS"
"get-domainsid","OSCP:MEDIUM"
"invoke-bloodhound","ACTIVE_DIRECTORY"
"invoke-bloodhound","BLOODHOUND"
"invoke-bloodhound","ENUMERATION"
"invoke-bloodhound","OSCP:HIGH"
"kerbrute-userenum-ad","ACTIVE_DIRECTORY"
"kerbrute-userenum-ad","USER_ENUMERATION"
"kerbrute-userenum-ad","KERBEROS"
"kerbrute-userenum-ad","LINUX"
"kerbrute-userenum-ad","WINDOWS"
"kerbrute-userenum-ad","OSCP:HIGH"
"kerbrute-userenum-ad","QUICK_WIN"
"crackmapexec-rid-cycling","ACTIVE_DIRECTORY"
"crackmapexec-rid-cycling","USER_ENUMERATION"
"crackmapexec-rid-cycling","SMB"
"crackmapexec-rid-cycling","RID_CYCLING"
"crackmapexec-rid-cycling","LINUX"
"crackmapexec-rid-cycling","OSCP:MEDIUM"
"ldapsearch-users-ad","ACTIVE_DIRECTORY"
"ldapsearch-users-ad","USER_ENUMERATION"
"ldapsearch-users-ad","LDAP"
"ldapsearch-users-ad","LINUX"
"ldapsearch-users-ad","OSCP:MEDIUM"
"enum4linux-users-ad","ACTIVE_DIRECTORY"
"enum4linux-users-ad","USER_ENUMERATION"
"enum4linux-users-ad","SMB"
"enum4linux-users-ad","NULL_SESSION"
"enum4linux-users-ad","LINUX"
"enum4linux-users-ad","OSCP:MEDIUM"
"spray-passwords-ldap","ACTIVE_DIRECTORY"
"spray-passwords-ldap","PASSWORD_SPRAY"
"spray-passwords-ldap","WINDOWS"
"spray-passwords-ldap","POWERSHELL"
"spray-passwords-ldap","LDAP"
"spray-passwords-ldap","OSCP:HIGH"
"crackmapexec-smb-spray","ACTIVE_DIRECTORY"
"crackmapexec-smb-spray","PASSWORD_SPRAY"
"crackmapexec-smb-spray","SMB"
"crackmapexec-smb-spray","LINUX"
"crackmapexec-smb-spray","CRACKMAPEXEC"
"crackmapexec-smb-spray","OSCP:HIGH"
"kerbrute-passwordspray","ACTIVE_DIRECTORY"
"kerbrute-passwordspray","PASSWORD_SPRAY"
"kerbrute-passwordspray","KERBEROS"
"kerbrute-passwordspray","LINUX"
"kerbrute-passwordspray","WINDOWS"
"kerbrute-passwordspray","OSCP:HIGH"
"kerbrute-passwordspray","QUICK_WIN"
"crackmapexec-winrm-spray","ACTIVE_DIRECTORY"
"crackmapexec-winrm-spray","PASSWORD_SPRAY"
"crackmapexec-winrm-spray","WINRM"
"crackmapexec-winrm-spray","LINUX"
"crackmapexec-winrm-spray","OSCP:HIGH"
"petitpotam-coerce","ACTIVE_DIRECTORY"
"petitpotam-coerce","COERCION"
"petitpotam-coerce","NTLM_RELAY"
"petitpotam-coerce","PETITPOTAM"
"petitpotam-coerce","LINUX"
"petitpotam-coerce","OSCP:HIGH"
"coercer-coerce","ACTIVE_DIRECTORY"
"coercer-coerce","COERCION"
"coercer-coerce","NTLM_RELAY"
"coercer-coerce","MULTI_PROTOCOL"
"coercer-coerce","LINUX"
"coercer-coerce","OSCP:HIGH"
"printerbug-trigger","ACTIVE_DIRECTORY"
"printerbug-trigger","COERCION"
"printerbug-trigger","PRINT_SPOOLER"
"printerbug-trigger","NTLM_RELAY"
"printerbug-trigger","LINUX"
"printerbug-trigger","OSCP:HIGH"
"dfscoerce-trigger","ACTIVE_DIRECTORY"
"dfscoerce-trigger","COERCION"
"dfscoerce-trigger","DFS"
"dfscoerce-trigger","NTLM_RELAY"
"dfscoerce-trigger","LINUX"
"dfscoerce-trigger","OSCP:MEDIUM"
"ntlmrelayx-adcs","ACTIVE_DIRECTORY"
"ntlmrelayx-adcs","NTLM_RELAY"
"ntlmrelayx-adcs","ADCS"
"ntlmrelayx-adcs","ESC8"
"ntlmrelayx-adcs","LINUX"
"ntlmrelayx-adcs","OSCP:HIGH"
"ad-dcsync-mimikatz-user","ACTIVE_DIRECTORY"
"ad-dcsync-mimikatz-user","DCSYNC"
"ad-dcsync-mimikatz-user","CREDENTIAL_DUMPING"
"ad-dcsync-mimikatz-user","MIMIKATZ"
"ad-dcsync-mimikatz-user","POST_EXPLOITATION"
"ad-dcsync-mimikatz-user","OSCP:HIGH"
"ad-dcsync-mimikatz-user","WINDOWS"
"ad-dcsync-mimikatz-krbtgt","ACTIVE_DIRECTORY"
"ad-dcsync-mimikatz-krbtgt","DCSYNC"
"ad-dcsync-mimikatz-krbtgt","CREDENTIAL_DUMPING"
"ad-dcsync-mimikatz-krbtgt","MIMIKATZ"
"ad-dcsync-mimikatz-krbtgt","GOLDEN_TICKET"
"ad-dcsync-mimikatz-krbtgt","PERSISTENCE"
"ad-dcsync-mimikatz-krbtgt","OSCP:HIGH"
"ad-dcsync-mimikatz-krbtgt","WINDOWS"
"ad-dcsync-mimikatz-administrator","ACTIVE_DIRECTORY"
"ad-dcsync-mimikatz-administrator","DCSYNC"
"ad-dcsync-mimikatz-administrator","CREDENTIAL_DUMPING"
"ad-dcsync-mimikatz-administrator","MIMIKATZ"
"ad-dcsync-mimikatz-administrator","LATERAL_MOVEMENT"
"ad-dcsync-mimikatz-administrator","OSCP:HIGH"
"ad-dcsync-mimikatz-administrator","WINDOWS"
"ad-golden-ticket-dcsync-krbtgt","ACTIVE_DIRECTORY"
"ad-golden-ticket-dcsync-krbtgt","DCSYNC"
"ad-golden-ticket-dcsync-krbtgt","GOLDEN_TICKET"
"ad-golden-ticket-dcsync-krbtgt","KERBEROS"
"ad-golden-ticket-dcsync-krbtgt","MIMIKATZ"
"ad-golden-ticket-dcsync-krbtgt","PERSISTENCE"
"ad-golden-ticket-dcsync-krbtgt","HASH_EXTRACTION"
"ad-golden-ticket-dcsync-krbtgt","OSCP:HIGH"
"ad-golden-ticket-dcsync-krbtgt","WINDOWS"
"ad-golden-ticket-lsa-dump-krbtgt","ACTIVE_DIRECTORY"
"ad-golden-ticket-lsa-dump-krbtgt","LSA_DUMP"
"ad-golden-ticket-lsa-dump-krbtgt","GOLDEN_TICKET"
"ad-golden-ticket-lsa-dump-krbtgt","KERBEROS"
"ad-golden-ticket-lsa-dump-krbtgt","MIMIKATZ"
"ad-golden-ticket-lsa-dump-krbtgt","PERSISTENCE"
"ad-golden-ticket-lsa-dump-krbtgt","HASH_EXTRACTION"
"ad-golden-ticket-lsa-dump-krbtgt","OSCP:MEDIUM"
"ad-golden-ticket-lsa-dump-krbtgt","WINDOWS"
"ad-golden-ticket-lsa-dump-krbtgt","REQUIRES_DC_ACCESS"
"ad-golden-ticket-purge-tickets","ACTIVE_DIRECTORY"
"ad-golden-ticket-purge-tickets","KERBEROS"
"ad-golden-ticket-purge-tickets","GOLDEN_TICKET"
"ad-golden-ticket-purge-tickets","MIMIKATZ"
"ad-golden-ticket-purge-tickets","CLEANUP"
"ad-golden-ticket-purge-tickets","TICKET_MANIPULATION"
"ad-golden-ticket-purge-tickets","OSCP:HIGH"
"ad-golden-ticket-purge-tickets","WINDOWS"
"ad-golden-ticket-mimikatz-create","ACTIVE_DIRECTORY"
"ad-golden-ticket-mimikatz-create","GOLDEN_TICKET"
"ad-golden-ticket-mimikatz-create","KERBEROS"
"ad-golden-ticket-mimikatz-create","MIMIKATZ"
"ad-golden-ticket-mimikatz-create","PERSISTENCE"
"ad-golden-ticket-mimikatz-create","PRIVILEGE_ESCALATION"
"ad-golden-ticket-mimikatz-create","TICKET_FORGERY"
"ad-golden-ticket-mimikatz-create","DOMAIN_DOMINANCE"
"ad-golden-ticket-mimikatz-create","OSCP:HIGH"
"ad-golden-ticket-mimikatz-create","WINDOWS"
"ad-golden-ticket-rubeus-create","ACTIVE_DIRECTORY"
"ad-golden-ticket-rubeus-create","GOLDEN_TICKET"
"ad-golden-ticket-rubeus-create","KERBEROS"
"ad-golden-ticket-rubeus-create","RUBEUS"
"ad-golden-ticket-rubeus-create","PERSISTENCE"
"ad-golden-ticket-rubeus-create","PRIVILEGE_ESCALATION"
"ad-golden-ticket-rubeus-create","TICKET_FORGERY"
"ad-golden-ticket-rubeus-create","AV_EVASION"
"ad-golden-ticket-rubeus-create","OSCP:MEDIUM"
"ad-golden-ticket-rubeus-create","WINDOWS"
"ad-golden-ticket-verify-klist","ACTIVE_DIRECTORY"
"ad-golden-ticket-verify-klist","KERBEROS"
"ad-golden-ticket-verify-klist","GOLDEN_TICKET"
"ad-golden-ticket-verify-klist","VERIFICATION"
"ad-golden-ticket-verify-klist","TICKET_ENUMERATION"
"ad-golden-ticket-verify-klist","OSCP:HIGH"
"ad-golden-ticket-verify-klist","WINDOWS"
"ad-golden-ticket-psexec-use","ACTIVE_DIRECTORY"
"ad-golden-ticket-psexec-use","LATERAL_MOVEMENT"
"ad-golden-ticket-psexec-use","GOLDEN_TICKET"
"ad-golden-ticket-psexec-use","KERBEROS"
"ad-golden-ticket-psexec-use","PSEXEC"
"ad-golden-ticket-psexec-use","PERSISTENCE"
"ad-golden-ticket-psexec-use","DOMAIN_DOMINANCE"
"ad-golden-ticket-psexec-use","OSCP:HIGH"
"ad-golden-ticket-psexec-use","WINDOWS"
"ad-golden-ticket-cleanup","ACTIVE_DIRECTORY"
"ad-golden-ticket-cleanup","KERBEROS"
"ad-golden-ticket-cleanup","GOLDEN_TICKET"
"ad-golden-ticket-cleanup","CLEANUP"
"ad-golden-ticket-cleanup","OPSEC"
"ad-golden-ticket-cleanup","FORENSICS"
"ad-golden-ticket-cleanup","OSCP:MEDIUM"
"ad-golden-ticket-cleanup","WINDOWS"
"ad-golden-ticket-ticketer-create","ACTIVE_DIRECTORY"
"ad-golden-ticket-ticketer-create","KERBEROS"
"ad-golden-ticket-ticketer-create","GOLDEN_TICKET"
"ad-golden-ticket-ticketer-create","IMPACKET"
"ad-golden-ticket-ticketer-create","OSCP:HIGH"
"kerberos-time-sync","ACTIVE_DIRECTORY"
"kerberos-time-sync","KERBEROS"
"kerberos-time-sync","TIME_SYNC"
"kerberos-time-sync","OSCP:HIGH"
"kerberos-rubeus-asktgt","ACTIVE_DIRECTORY"
"kerberos-rubeus-asktgt","KERBEROS"
"kerberos-rubeus-asktgt","RUBEUS"
"kerberos-rubeus-asktgt","TGT"
"kerberos-rubeus-asktgt","OSCP:HIGH"
"impacket-getnpusers-asreproast","ACTIVE_DIRECTORY"
"impacket-getnpusers-asreproast","AS-REP_ROASTING"
"impacket-getnpusers-asreproast","KERBEROS"
"impacket-getnpusers-asreproast","LINUX"
"impacket-getnpusers-asreproast","IMPACKET"
"impacket-getnpusers-asreproast","OSCP:HIGH"
"impacket-getnpusers-identify","ACTIVE_DIRECTORY"
"impacket-getnpusers-identify","ENUMERATION"
"impacket-getnpusers-identify","AS-REP_ROASTING"
"impacket-getnpusers-identify","KERBEROS"
"impacket-getnpusers-identify","LINUX"
"impacket-getnpusers-identify","OSCP:HIGH"
"rubeus-asreproast","ACTIVE_DIRECTORY"
"rubeus-asreproast","AS-REP_ROASTING"
"rubeus-asreproast","KERBEROS"
"rubeus-asreproast","WINDOWS"
"rubeus-asreproast","RUBEUS"
"rubeus-asreproast","OSCP:HIGH"
"powerview-asreproast-identify","ACTIVE_DIRECTORY"
"powerview-asreproast-identify","ENUMERATION"
"powerview-asreproast-identify","AS-REP_ROASTING"
"powerview-asreproast-identify","POWERSHELL"
"powerview-asreproast-identify","POWERVIEW"
"powerview-asreproast-identify","WINDOWS"
"powerview-asreproast-identify","OSCP:HIGH"
"targeted-asreproast-set","ACTIVE_DIRECTORY"
"targeted-asreproast-set","PRIVILEGE_ESCALATION"
"targeted-asreproast-set","AS-REP_ROASTING"
"targeted-asreproast-set","TARGETED_ATTACK"
"targeted-asreproast-set","POWERVIEW"
"targeted-asreproast-set","WINDOWS"
"targeted-asreproast-set","OSCP:MEDIUM"
"targeted-asreproast-cleanup","ACTIVE_DIRECTORY"
"targeted-asreproast-cleanup","CLEANUP"
"targeted-asreproast-cleanup","AS-REP_ROASTING"
"targeted-asreproast-cleanup","TARGETED_ATTACK"
"targeted-asreproast-cleanup","POWERVIEW"
"targeted-asreproast-cleanup","WINDOWS"
"targeted-asreproast-cleanup","OSCP:HIGH"
"enter-pssession","ACTIVE_DIRECTORY"
"enter-pssession","POWERSHELL_REMOTING"
"enter-pssession","WINRM"
"enter-pssession","LATERAL_MOVEMENT"
"enter-pssession","OSCP:HIGH"
"invoke-command","ACTIVE_DIRECTORY"
"invoke-command","POWERSHELL_REMOTING"
"invoke-command","WINRM"
"invoke-command","LATERAL_MOVEMENT"
"invoke-command","COMMAND_EXECUTION"
"invoke-command","OSCP:HIGH"
"test-wsman-connectivity","ACTIVE_DIRECTORY"
"test-wsman-connectivity","WINRM"
"test-wsman-connectivity","ENUMERATION"
"test-wsman-connectivity","CONNECTIVITY"
"test-wsman-connectivity","OSCP:HIGH"
"enable-psremoting","ACTIVE_DIRECTORY"
"enable-psremoting","POWERSHELL_REMOTING"
"enable-psremoting","WINRM"
"enable-psremoting","CONFIGURATION"
"enable-psremoting","OSCP:MEDIUM"
"test-admin-share-access","ACTIVE_DIRECTORY"
"test-admin-share-access","ENUMERATION"
"test-admin-share-access","SMB"
"test-admin-share-access","ADMIN_SHARES"
"test-admin-share-access","LATERAL_MOVEMENT"
"test-admin-share-access","OSCP:HIGH"
"net-use-admin-share","ACTIVE_DIRECTORY"
"net-use-admin-share","SMB"
"net-use-admin-share","ADMIN_SHARES"
"net-use-admin-share","AUTHENTICATION"
"net-use-admin-share","LATERAL_MOVEMENT"
"net-use-admin-share","OSCP:HIGH"
"dir-admin-share","ACTIVE_DIRECTORY"
"dir-admin-share","ENUMERATION"
"dir-admin-share","SMB"
"dir-admin-share","SHARES"
"dir-admin-share","OSCP:HIGH"
"copy-file-admin-share","ACTIVE_DIRECTORY"
"copy-file-admin-share","FILE_TRANSFER"
"copy-file-admin-share","SMB"
"copy-file-admin-share","ADMIN_SHARES"
"copy-file-admin-share","LATERAL_MOVEMENT"
"copy-file-admin-share","OSCP:HIGH"
"ad-vssadmin-list-shadows","ACTIVE_DIRECTORY"
"ad-vssadmin-list-shadows","ENUMERATION"
"ad-vssadmin-list-shadows","VSS"
"ad-vssadmin-list-shadows","SHADOW_COPY"
"ad-vssadmin-list-shadows","OSCP:HIGH"
"ad-check-vss-service","ACTIVE_DIRECTORY"
"ad-check-vss-service","ENUMERATION"
"ad-check-vss-service","VSS"
"ad-check-vss-service","PREREQUISITES"
"ad-check-vss-service","OSCP:MEDIUM"
"ad-vssadmin-create-shadow","ACTIVE_DIRECTORY"
"ad-vssadmin-create-shadow","EXPLOITATION"
"ad-vssadmin-create-shadow","VSS"
"ad-vssadmin-create-shadow","SHADOW_COPY"
"ad-vssadmin-create-shadow","CREDENTIAL_ACCESS"
"ad-vssadmin-create-shadow","OSCP:HIGH"
"ad-vshadow-create-shadow","ACTIVE_DIRECTORY"
"ad-vshadow-create-shadow","EXPLOITATION"
"ad-vshadow-create-shadow","VSS"
"ad-vshadow-create-shadow","SHADOW_COPY"
"ad-vshadow-create-shadow","CREDENTIAL_ACCESS"
"ad-vshadow-create-shadow","OSCP:HIGH"
"ad-diskshadow-create-shadow","ACTIVE_DIRECTORY"
"ad-diskshadow-create-shadow","EXPLOITATION"
"ad-diskshadow-create-shadow","VSS"
"ad-diskshadow-create-shadow","SHADOW_COPY"
"ad-diskshadow-create-shadow","CREDENTIAL_ACCESS"
"ad-diskshadow-create-shadow","AUTOMATION"
"ad-diskshadow-create-shadow","OSCP:MEDIUM"
"ad-wmic-create-shadow","ACTIVE_DIRECTORY"
"ad-wmic-create-shadow","EXPLOITATION"
"ad-wmic-create-shadow","VSS"
"ad-wmic-create-shadow","SHADOW_COPY"
"ad-wmic-create-shadow","LEGACY"
"ad-wmic-create-shadow","WMIC"
"ad-wmic-create-shadow","OSCP:LOW"
"ad-copy-ntds-from-shadow","ACTIVE_DIRECTORY"
"ad-copy-ntds-from-shadow","EXPLOITATION"
"ad-copy-ntds-from-shadow","CREDENTIAL_ACCESS"
"ad-copy-ntds-from-shadow","NTDS"
"ad-copy-ntds-from-shadow","OSCP:HIGH"
"ad-reg-save-system-hive","ACTIVE_DIRECTORY"
"ad-reg-save-system-hive","EXPLOITATION"
"ad-reg-save-system-hive","CREDENTIAL_ACCESS"
"ad-reg-save-system-hive","REGISTRY"
"ad-reg-save-system-hive","OSCP:HIGH"
"ad-secretsdump-parse-ntds","ACTIVE_DIRECTORY"
"ad-secretsdump-parse-ntds","EXPLOITATION"
"ad-secretsdump-parse-ntds","CREDENTIAL_ACCESS"
"ad-secretsdump-parse-ntds","NTDS"
"ad-secretsdump-parse-ntds","OFFLINE_PARSING"
"ad-secretsdump-parse-ntds","OSCP:HIGH"
"ad-vssadmin-delete-shadows","ACTIVE_DIRECTORY"
"ad-vssadmin-delete-shadows","CLEANUP"
"ad-vssadmin-delete-shadows","VSS"
"ad-vssadmin-delete-shadows","SHADOW_COPY"
"ad-vssadmin-delete-shadows","OPSEC"
"ad-vssadmin-delete-shadows","OSCP:HIGH"
"ad-dcsync-mimikatz-single-user","ACTIVE_DIRECTORY"
"ad-dcsync-mimikatz-single-user","DCSYNC"
"ad-dcsync-mimikatz-single-user","CREDENTIAL_DUMPING"
"ad-dcsync-mimikatz-single-user","OSCP:HIGH"
"ad-dcsync-mimikatz-single-user","POST_EXPLOITATION"
"ad-dcsync-mimikatz-single-user","MIMIKATZ"
"ad-dcsync-mimikatz-single-user","DOMAIN_ADMIN"
"ad-dcsync-impacket-secretsdump-user","ACTIVE_DIRECTORY"
"ad-dcsync-impacket-secretsdump-user","DCSYNC"
"ad-dcsync-impacket-secretsdump-user","CREDENTIAL_DUMPING"
"ad-dcsync-impacket-secretsdump-user","OSCP:HIGH"
"ad-dcsync-impacket-secretsdump-user","POST_EXPLOITATION"
"ad-dcsync-impacket-secretsdump-user","IMPACKET"
"ad-dcsync-impacket-secretsdump-user","LINUX"
"ad-dcsync-impacket-secretsdump-user","KALI"
"ad-dcsync-check-permissions","ACTIVE_DIRECTORY"
"ad-dcsync-check-permissions","DCSYNC"
"ad-dcsync-check-permissions","PRIVILEGE_ENUMERATION"
"ad-dcsync-check-permissions","OSCP:MEDIUM"
"ad-dcsync-check-permissions","POWERVIEW"
"ad-dcsync-check-permissions","ACL_ENUMERATION"
"ad-dcsync-check-domain-admins","ACTIVE_DIRECTORY"
"ad-dcsync-check-domain-admins","DCSYNC"
"ad-dcsync-check-domain-admins","ENUMERATION"
"ad-dcsync-check-domain-admins","CREDENTIAL_ACCESS"
"ad-dcsync-check-domain-admins","OSCP:HIGH"
"ad-dcsync-check-domain-admins","WINDOWS"
"ad-dcsync-check-domain-admins","NATIVE_COMMAND"
"ad-dcsync-check-user-groups","ACTIVE_DIRECTORY"
"ad-dcsync-check-user-groups","DCSYNC"
"ad-dcsync-check-user-groups","ENUMERATION"
"ad-dcsync-check-user-groups","CREDENTIAL_ACCESS"
"ad-dcsync-check-user-groups","OSCP:HIGH"
"ad-dcsync-check-user-groups","WINDOWS"
"ad-dcsync-check-user-groups","NATIVE_COMMAND"
"ad-dcsync-check-replication-rights","ACTIVE_DIRECTORY"
"ad-dcsync-check-replication-rights","DCSYNC"
"ad-dcsync-check-replication-rights","ENUMERATION"
"ad-dcsync-check-replication-rights","CREDENTIAL_ACCESS"
"ad-dcsync-check-replication-rights","OSCP:MEDIUM"
"ad-dcsync-check-replication-rights","WINDOWS"
"ad-dcsync-check-replication-rights","POWERSHELL"
"ad-dcsync-check-replication-rights","ADVANCED"
"mimikatz-sekurlsa-logonpasswords","OSCP:HIGH"
"mimikatz-sekurlsa-logonpasswords","MIMIKATZ"
"mimikatz-sekurlsa-logonpasswords","CREDENTIAL_HARVESTING"
"mimikatz-sekurlsa-logonpasswords","LSASS_MEMORY"
"mimikatz-sekurlsa-logonpasswords","NTLM_HASH"
