"command_id","flag_id","position"
"wc-file","cf07cf4d6d4ae2a4","1"
"wc-file","38aa04fbbf839040","2"
"tar-extract","f9a7a7e1291a282a","0"
"tar-extract","f2ca75f80e334bc8","1"
"tar-extract","4a961227807cbfb2","2"
"tar-extract","9f94a0db36bd7063","3"
"tar-extract","0ecb0dcb1c390d02","4"
"tar-extract","75448214e7b17584","5"
"tar-create","38aa04fbbf839040","0"
"tar-create","9f94a0db36bd7063","1"
"tar-create","f2ca75f80e334bc8","2"
"tar-create","4a961227807cbfb2","3"
"unzip-file","896193ea692d3726","0"
"unzip-file","851143307ac3c2f6","1"
"unzip-file","e70f248960b43e8d","2"
"unzip-file","eee07e1b03c6ff0d","3"
"gzip-compress","5b58e30f41521069","0"
"gzip-compress","9e56e0da4d9a9bf7","1"
"gzip-compress","455586e28fa8d576","2"
"gunzip-decompress","5b58e30f41521069","0"
"gunzip-decompress","38aa04fbbf839040","1"
"verify-web-server-up","6e9aeb4b8658eed1","0"
"verify-web-server-up","dce0390e3dfead2c","1"
"verify-web-server-up","6b98a1f048c21786","2"
"verify-network-connectivity","1256ff457fbb85ea","0"
"verify-network-connectivity","9f94a0db36bd7063","1"
"verify-network-connectivity","f2ca75f80e334bc8","2"
"verify-port-open","9f94a0db36bd7063","0"
"verify-port-open","f2ca75f80e334bc8","1"
"verify-sql-injection-vulnerable","c151541e03bc165b","0"
"verify-sql-injection-vulnerable","674ad2f2c6e187c2","1"
"verify-sql-injection-vulnerable","af7969494904c08e","2"
"verify-sql-injection-vulnerable","bda169e3660c73a8","3"
"verify-smb-null-session","dca32a170aeabfa7","0"
"verify-smb-null-session","79ce0d6465b975a0","1"
"verify-ldap-anonymous-bind","f9a7a7e1291a282a","0"
"verify-ldap-anonymous-bind","ac4efee2bf8f0c37","1"
"verify-ldap-anonymous-bind","edc5ccc835d93c7a","2"
"verify-ldap-anonymous-bind","6656d9bd775f88ba","3"
"ft-certutil-download","0de17f3cd9b701b8","0"
"ft-certutil-download","4a961227807cbfb2","1"
"ft-certutil-download","f69d5476de892c22","2"
"ft-certutil-download","2c984ed29eadbfee","3"
"ft-powershell-iwr","885b1640c62fffcb","0"
"ft-powershell-iwr","38aa04fbbf839040","1"
"ft-powershell-iwr","2ae19fcad02c5c12","2"
"ft-powershell-iwr","10b2f10a6eb20b7f","3"
"ft-powershell-iwr","3b3b37acb3a23240","4"
"ft-powershell-iwr","800d40426d73a126","5"
"ft-powershell-webclient","3dfc397dc1afee73","0"
"ft-powershell-webclient","d273ed60c1b8029c","1"
"ft-powershell-webclient","af2ca84ed5833e95","2"
"ft-powershell-webclient","08336a3f810b6ad1","3"
"ft-smb-download","787cdf756cb19848","0"
"ft-smb-download","ff953a746fd81df0","1"
"ft-smb-download","36f757ef058d45ea","2"
"ft-bitsadmin-download","63fda6e0f9623b8e","0"
"ft-bitsadmin-download","dc4a0529460f36e1","1"
"ft-bitsadmin-download","820de0076d78a655","2"
"ft-bitsadmin-download","24656463ae7de95e","3"
"ft-bitsadmin-download","9dc8259ea73b1dc7","4"
"ft-powershell-upload","89959c5250fdedd8","0"
"ft-powershell-upload","10b2f10a6eb20b7f","1"
"ft-powershell-upload","ab92086149260a08","2"
"ft-powershell-upload","0cb34ff5f999b1ed","3"
"ft-powershell-upload","b8dc680c82287804","4"
"ft-smb-upload","ff953a746fd81df0","0"
"ft-smb-upload","a688120b6b8f0d6b","1"
"ft-smb-upload","36f757ef058d45ea","2"
"ft-smb-upload","0091c7d963e89b69","3"
"ft-curl-upload","92b32889d5918878","0"
"ft-curl-upload","c0e4edd67dc0bd8d","1"
"ft-curl-upload","b8c65e7f5c14876c","2"
"ft-curl-upload","edc972152d5310c8","3"
"ft-curl-upload","5b58e30f41521069","4"
"ft-nc-receive","851143307ac3c2f6","0"
"ft-nc-receive","f2ca75f80e334bc8","1"
"ft-nc-receive","1a68156bac40ee7f","2"
"ft-nc-receive","b9f9d7c3bf760652","3"
"ft-nc-receive","19e4538ff7bbf238","4"
"ft-nc-send","4e9b5173dccf0575","0"
"ft-nc-send","2d1c03c29a65f1e4","1"
"ft-nc-send","f2ca75f80e334bc8","2"
"ft-nc-send","1a68156bac40ee7f","3"
"ft-powershell-tcp-send","f542b8f3168d5e45","0"
"ft-powershell-tcp-send","c35d3832e002990c","1"
"ft-powershell-tcp-send","c869d7ea00eb4829","2"
"ft-powershell-tcp-send","92e572ff1c91a38f","3"
"ft-powershell-tcp-send","5fc80a61a9e2351b","4"
"ft-powershell-tcp-send","123faae8255a76d4","5"
"ft-powershell-tcp-send","ca92cf48a9e6631f","6"
"ft-file-verify-md5","d660bf15c350646c","0"
"ft-file-verify-md5","74d642ae365cefa3","1"
"ft-file-verify-md5","ca897e59a857d1bd","2"
"ft-powershell-execute-memory","05f324a0f30df176","0"
"ft-powershell-execute-memory","09109f457da106e6","1"
"ft-powershell-execute-memory","6778cf4cc36cf60d","2"
"ft-powershell-execute-memory","db554356418e3888","3"
"ft-base64-encode","2e6551d59038bcb1","0"
"ft-base64-encode","896193ea692d3726","1"
"ft-base64-encode","2799803b63c2e798","2"
"ft-base64-encode","32912d25dc38e6ff","3"
"ft-scp-upload","eb89667497e4e7d7","0"
"ft-scp-upload","ea06568613669e3d","1"
"ft-scp-upload","fe5dc4426b6383c4","2"
"ft-scp-upload","75448214e7b17584","3"
"ft-scp-download","eb89667497e4e7d7","0"
"ft-scp-download","ea06568613669e3d","1"
"ft-scp-download","fe5dc4426b6383c4","2"
"ft-scp-download","75448214e7b17584","3"
"ft-scp-download","f9bb7a628382fe7c","4"
"ft-wget-download","9a3344ba4d780500","0"
"ft-wget-download","eee07e1b03c6ff0d","1"
"ft-wget-download","400a8a104ba95204","2"
"ft-wget-download","d6c56f5eb93a99ec","3"
"ft-wget-download","fe5dc4426b6383c4","4"
"ft-wget-download","b44b0fc13a5ec187","5"
"ft-curl-download","e70f248960b43e8d","0"
"ft-curl-download","9a3344ba4d780500","1"
"ft-curl-download","5b58e30f41521069","2"
"ft-curl-download","703755ec3af852bb","3"
"ft-curl-download","79ce0d6465b975a0","4"
"ft-curl-download","edc972152d5310c8","5"
"ft-bash-dev-tcp","57068a826014b61c","0"
"ft-bash-dev-tcp","22a0d06f12282218","1"
"ft-bash-dev-tcp","def78afe9ac8cb35","2"
"ft-bash-dev-tcp","2a2f2c7c239f4f32","3"
"ft-python-http-server","ac6a84bbda91a3f3","0"
"ft-python-http-server","d2a0889bebd3a94d","1"
"ft-python-http-server","4d9156f138fa4f81","2"
"ft-smb-server","3916e2c62b72fd6c","0"
"ft-smb-server","e20a5fd5d26269e9","1"
"ft-smb-server","f5a42ea49b11b153","2"
"ft-smb-server","ecba68a8b4776393","3"
"ft-smb-server","d9d6d0be12c59a85","4"
"ft-uploadserver","cf8845fbc16a459e","0"
"ft-uploadserver","4d9156f138fa4f81","1"
"ft-uploadserver","07a720ae3174b72e","2"
"ft-uploadserver","1a582c8b8c74d735","3"
"lsof-network-all","6dff6bf21f658b45","0"
"lsof-network-all","092958f1daaa7cb3","1"
"lsof-network-all","1a68156bac40ee7f","2"
"lsof-listening-ports","6dff6bf21f658b45","0"
"lsof-listening-ports","092958f1daaa7cb3","1"
"lsof-listening-ports","1a68156bac40ee7f","2"
"lsof-listening-ports","ba5806316f3f58de","3"
"lsof-port-specific","6dff6bf21f658b45","0"
"lsof-port-specific","1f2a2e3a7ceedf11","1"
"fuser-port-tcp","f2ca75f80e334bc8","0"
"fuser-port-tcp","0460c33499b2bd8b","1"
"netstat-listening-tcp","30bd005d98b9ca02","0"
"netstat-listening-tcp","4731e1e76889413b","1"
"netstat-listening-tcp","851143307ac3c2f6","2"
"netstat-listening-tcp","b9f9d7c3bf760652","3"
"netstat-listening-tcp","1a68156bac40ee7f","4"
"ss-listening-all","30bd005d98b9ca02","0"
"ss-listening-all","4731e1e76889413b","1"
"ss-listening-all","851143307ac3c2f6","2"
"ss-listening-all","b9f9d7c3bf760652","3"
"ss-listening-all","1a68156bac40ee7f","4"
"ss-established-connections","30bd005d98b9ca02","0"
"ss-established-connections","4731e1e76889413b","1"
"ss-established-connections","b9f9d7c3bf760652","2"
"ss-established-connections","1a68156bac40ee7f","3"
"ss-established-connections","af9299230b308535","4"
"win-netstat-process-mapping","5760c2d08a6e0538","0"
"win-netstat-process-mapping","1a68156bac40ee7f","1"
"win-netstat-process-mapping","e70f248960b43e8d","2"
"win-ps-netstat-process","4d0586130ef4ae40","0"
"win-ps-netstat-process","ce99a1420bc164fe","1"
"win-ps-netstat-process","aac19af2ca0b9472","2"
"win-tasklist-pid","dea27092cb5332aa","0"
"win-tasklist-pid","27ecfa712c4fb3eb","1"
"win-wmic-process-pid","314aa0a7990b85ef","0"
"win-wmic-process-pid","051692a57f32fab6","1"
"win-wmic-process-pid","e0d8fb2ed8c4b416","2"
"win-wmic-process-pid","ba77d5108e648cad","3"
"systemctl-running-services","84b0d14fab4b5539","0"
"systemctl-running-services","cd739a1f9da9f7d1","1"
"systemctl-running-services","c0df7679060c7edd","2"
"systemctl-enabled-services","ef5d520eb2038d80","0"
"systemctl-enabled-services","cd739a1f9da9f7d1","1"
"systemctl-enabled-services","cea4e6ff67e6bc0a","2"
"systemctl-service-permissions","b3c4dce2778bd0c5","0"
"systemctl-service-permissions","a35a8efc56aef5a7","1"
"systemctl-service-permissions","9b452db1c8e51f41","2"
"service-status-all-sysv","fad342c6b8b3ccb9","0"
"chkconfig-list-sysv","086f282bddee79b6","0"
"win-sc-query-services","36260dba83bb5fa8","0"
"win-sc-query-all","36260dba83bb5fa8","0"
"win-sc-query-all","fb21cc2e55b295aa","1"
"win-sc-query-config","96b1009a2503a65e","0"
"win-wmic-service-full","79472352ab7cd390","0"
"win-wmic-service-full","4a85597130a5a6c5","1"
"win-wmic-service-full","8bb25c238a207acf","2"
"win-wmic-service-path","79472352ab7cd390","0"
"win-wmic-service-path","e0d8fb2ed8c4b416","1"
"win-wmic-service-path","da22f50696351ea5","2"
"win-wmic-service-path","401c47b48298f57f","3"
"win-wmic-service-path","a4378341254da6a7","4"
"win-wmic-service-path","ad9acf62ef25e7dd","5"
"win-ps-get-service","f201acf1f3b2a3d4","0"
"win-ps-get-service","325860663ecba880","1"
"win-ps-get-service","e737cb1bb0b11fff","2"
"win-ps-get-service-details","915d6a2e0c686f08","0"
"win-ps-get-service-details","4aea044b54cce735","1"
"win-ps-get-service-details","ce99a1420bc164fe","2"
"win-ps-get-service-details","401c47b48298f57f","3"
"proc-cmdline-all-processes","08ad74e1d04b0e7f","0"
"ps-grep-extract-pid","db5592be1bbdab8e","0"
"proc-cmdline-specific-pid","08ad74e1d04b0e7f","0"
"find-all-cron-files","f587709c187ccc3a","0"
"find-all-cron-files","f54ee8e508268506","1"
"tail-follow-syslog","4a961227807cbfb2","0"
"journalctl-kernel-messages","5b58e30f41521069","0"
"journalctl-kernel-follow","5b58e30f41521069","0"
"journalctl-kernel-follow","4a961227807cbfb2","1"
"journalctl-ssh-failed-logins","9fcbdb9b3b23b9b8","0"
"journalctl-ssh-failed-logins","55b140e6db5b27ea","1"
"top-snapshot-memory-sorted","b44b0fc13a5ec187","0"
"top-snapshot-memory-sorted","7ca74e8a3ec247a0","1"
"top-snapshot-memory-sorted","052f24c0aa9c690d","2"
"top-snapshot-memory-sorted","8c8f39b48faa51b6","3"
"top-snapshot-cpu-sorted","b44b0fc13a5ec187","0"
"top-snapshot-cpu-sorted","7ca74e8a3ec247a0","1"
"top-snapshot-cpu-sorted","f44c293385a9f20e","2"
"top-snapshot-cpu-sorted","8c8f39b48faa51b6","3"
"top-snapshot-batch","b44b0fc13a5ec187","0"
"top-snapshot-batch","7ca74e8a3ec247a0","1"
"sar-cpu-monitoring","4731e1e76889413b","0"
"sar-cpu-monitoring","718f17b43473d15b","1"
"sar-cpu-monitoring","03c0e494499a3503","2"
"lsof-directory-non-recursive","3ba6049b082ed904","0"
"cat-wtmp-utmpdump","36c12743d256e14d","0"
"crontab-user-list","851143307ac3c2f6","0"
"crontab-user-specific","b6c745935fc3bf99","0"
"crontab-user-specific","851143307ac3c2f6","1"
"crontab-user-specific","4731e1e76889413b","2"
"cron-directories-list","b3c4dce2778bd0c5","0"
"cron-directories-list","01e160e2f9eaa881","1"
"cron-log-recent","44b03d895d7ecdbe","0"
"cron-log-recent","fe5dc4426b6383c4","1"
"cron-log-recent","01e2cd0b084b26cd","2"
"cron-log-recent","66bfa6236b1c9c36","3"
"win-schtasks-list-all","fb583788332d7c09","0"
"win-schtasks-list-all","050efb695ea512cc","1"
"win-schtasks-list-all","80fbfcb068fb8f95","2"
"win-ps-scheduled-tasks","750ac0cf0f978958","0"
"win-ps-scheduled-tasks","325860663ecba880","1"
"win-ps-scheduled-tasks","09aa0f434f33b955","2"
"win-ps-scheduled-task-info","750ac0cf0f978958","0"
"win-ps-scheduled-task-info","160ce94c56c0a9ef","1"
"win-ps-scheduled-task-info","7be8fd390a4e0eda","2"
"win-schtasks-task-xml","fb583788332d7c09","0"
"win-schtasks-task-xml","acb964cb17c63b26","1"
"win-schtasks-task-xml","aa6d9e50225c9f04","2"
"win-wmic-scheduled-job","3bbff11db934308b","0"
"win-wmic-scheduled-job","7974eee858098b18","1"
"linux-systemd-timers","efc209f489e8d316","0"
"linux-systemd-timers","f5351e8efa30f29b","1"
"tail-follow-log","4a961227807cbfb2","0"
"tail-follow-filter","4a961227807cbfb2","0"
"tail-follow-filter","3252c773bdbbd2bd","1"
"tail-follow-filter","0b8b2b77b05a6d5c","2"
"tail-follow-multiple","4a961227807cbfb2","0"
"journalctl-follow","4a961227807cbfb2","0"
"journalctl-service-follow","4731e1e76889413b","0"
"journalctl-service-follow","4a961227807cbfb2","1"
"journalctl-priority-filter","b9f9d7c3bf760652","0"
"journalctl-time-range","f7b9323c9cc213a0","0"
"journalctl-time-range","3c6ec858baf6463f","1"
"dmesg-follow","cf07cf4d6d4ae2a4","0"
"grep-auth-failed","6dff6bf21f658b45","0"
"grep-sudo-commands","6dff6bf21f658b45","0"
"grep-sudo-commands","d124e50cfede062f","1"
"lastb-failed-logins","5760c2d08a6e0538","0"
"journalctl-boot-messages","b44b0fc13a5ec187","0"
"systemctl-list","cd739a1f9da9f7d1","0"
"systemctl-list","e81143cf5c77efdb","1"
"systemctl-list","f5351e8efa30f29b","2"
"systemctl-list","834f314918e2b26f","3"
"systemctl-list","72b5871d98bb807e","4"
"lsof-list","6dff6bf21f658b45","0"
"lsof-list","256c186ee7b2e70d","1"
"lsof-list","e96f18121da58c91","2"
"lsof-list","1a68156bac40ee7f","3"
"lsof-list","092958f1daaa7cb3","4"
"lsof-list","beb5faa1f486b60e","5"
"lsof-list","d1647d4e7f578ceb","6"
"lsof-list","6fb28a90dfb0e201","7"
"lsof-list","9ac4a6034eb00e9e","8"
"lsof-list","90e71d16ba0e980b","9"
"ps-sort-memory","44ea73fea109a40a","0"
"ps-sort-memory","f982334e85dd09f3","1"
"ps-sort-memory","e688c58e50588000","2"
"ps-sort-cpu","44ea73fea109a40a","0"
"ps-sort-cpu","8d47c63dd9f0ebda","1"
"ps-sort-cpu","e688c58e50588000","2"
"free-memory-human","0e9671ac0ce24e43","0"
"vmstat-cpu-monitoring","718f17b43473d15b","0"
"vmstat-cpu-monitoring","03c0e494499a3503","1"
"iostat-disk-stats","f9a7a7e1291a282a","0"
"iostat-disk-stats","718f17b43473d15b","1"
"iostat-disk-stats","03c0e494499a3503","2"
"df-disk-usage","0e9671ac0ce24e43","0"
"du-directory-usage","703755ec3af852bb","0"
"du-directory-usage","0e9671ac0ce24e43","1"
"lsof-user-files","4731e1e76889413b","0"
"lsof-directory-usage","5a54c32db8219e88","0"
"fuser-directory-processes","f2ca75f80e334bc8","0"
"who-logged-in","5760c2d08a6e0538","0"
"last-login-history","5760c2d08a6e0538","0"
"ps-aux-full","5a6b9225df778084","0"
"ps-aux-full","7d03a3f2b3a8d098","1"
"ps-aux-full","0881d8ced0d072e9","2"
"ps-auxww-no-truncate","5a6b9225df778084","0"
"ps-auxww-no-truncate","7d03a3f2b3a8d098","1"
"ps-auxww-no-truncate","0881d8ced0d072e9","2"
"ps-auxww-no-truncate","a2010cf56c8453c6","3"
"ps-ef-full","a3aa89353f31f51e","0"
"ps-ef-full","4a961227807cbfb2","1"
"pstree-hierarchy","b9f9d7c3bf760652","0"
"top-snapshot","1a68156bac40ee7f","0"
"top-snapshot","b44b0fc13a5ec187","1"
"pgrep-pattern-search","5760c2d08a6e0538","0"
"pgrep-pattern-search","4a961227807cbfb2","1"
"ps-user-filter","4731e1e76889413b","0"
"ps-pid-details","b9f9d7c3bf760652","0"
"ps-pid-details","e70f248960b43e8d","1"
"ps-pid-details","fe1a1ee09b48de5e","2"
"win-tasklist-verbose","80fbfcb068fb8f95","0"
"win-tasklist-services","73006dba9ebb7ce7","0"
"win-wmic-process-full","314aa0a7990b85ef","0"
"win-wmic-process-full","4a85597130a5a6c5","1"
"win-wmic-process-full","b8ad5e0303600b71","2"
"win-ps-get-process","6baedb30efbbdd51","0"
"win-ps-get-process","ce99a1420bc164fe","1"
"win-ps-get-process","da22f50696351ea5","2"
"win-ps-get-process","bc716abab68eccfc","3"
"win-ps-get-process","847072ae7ab56025","4"
"win-ps-get-process","7d4b1d1d3c843792","5"
"win-ps-get-process-detailed","915d6a2e0c686f08","0"
"win-ps-get-process-detailed","50339b79943a5537","1"
"win-ps-get-process-detailed","56b770eb20692f1b","2"
"win-ps-get-process-detailed","ba77d5108e648cad","3"
"get-netuser","8391f34a14fc6007","0"
"get-netuser","54309ea2af27a8d3","1"
"get-netuser","e44004c18d950407","2"
"get-netuser","a67b8c854ab6a3ae","3"
"get-netgroup","c7cf6403675fd75b","0"
"get-netgroup","54309ea2af27a8d3","1"
"get-netgroup","35a8f5d90a6d3f74","2"
"get-netcomputer","0950d01e16c50e74","0"
"get-netcomputer","9cdd9b0894e51d85","1"
"get-netcomputer","24f83636d0903c09","2"
"get-netcomputer","03ce6f2596f4412e","3"
"find-localadminaccess","7c19870082b345e3","0"
"find-localadminaccess","ae395312d27a1c1d","1"
"find-localadminaccess","f4f13d98edec4b17","2"
"invoke-sharefinder","a29c77623d59855c","0"
"invoke-sharefinder","22264a491c212868","1"
"invoke-sharefinder","7c19870082b345e3","2"
"get-netgpo","a72527cf2fcce489","0"
"get-netgpo","7c19870082b345e3","1"
"get-netgpo","35a8f5d90a6d3f74","2"
"get-domainsid","35a8f5d90a6d3f74","0"
"invoke-bloodhound","17b2cb9dd6ac94eb","0"
"invoke-bloodhound","5fd9dd26c54734d7","1"
"invoke-bloodhound","b45687b9046c57e2","2"
"invoke-bloodhound","8cae33546e1ad0c7","3"
"invoke-bloodhound","35a8f5d90a6d3f74","4"
"invoke-bloodhound","39064b6d18fc0577","5"
"kerbrute-userenum-ad","fe5aead69e409ef4","0"
"kerbrute-userenum-ad","896193ea692d3726","1"
"kerbrute-userenum-ad","01ef6e8761de31a0","2"
"kerbrute-userenum-ad","e70f248960b43e8d","3"
"kerbrute-userenum-ad","30bd005d98b9ca02","4"
"kerbrute-userenum-ad","e0bc1af43335a48d","5"
"crackmapexec-rid-cycling","bff90a70e549ed4b","0"
"crackmapexec-rid-cycling","4731e1e76889413b","1"
"crackmapexec-rid-cycling","b9f9d7c3bf760652","2"
"crackmapexec-rid-cycling","896193ea692d3726","3"
"crackmapexec-rid-cycling","386e8bb24aaee40e","4"
"ldapsearch-users-ad","f9a7a7e1291a282a","0"
"ldapsearch-users-ad","7ef56b707cd6ffa9","1"
"ldapsearch-users-ad","b44b0fc13a5ec187","2"
"ldapsearch-users-ad","e0b5d06a9d946b75","3"
"ldapsearch-users-ad","cf07cf4d6d4ae2a4","4"
"ldapsearch-users-ad","812703e3a6bbfbde","5"
"ldapsearch-users-ad","508e6555a1e108da","6"
"ldapsearch-users-ad","887ffe2dd5d4b391","7"
"ldapsearch-users-ad","8119b714c0abfecc","8"
"ldapsearch-users-ad","097ae289f3376463","9"
"enum4linux-users-ad","90e71d16ba0e980b","0"
"enum4linux-users-ad","4731e1e76889413b","1"
"enum4linux-users-ad","b9f9d7c3bf760652","2"
"enum4linux-users-ad","5760c2d08a6e0538","3"
"enum4linux-users-ad","f2ca75f80e334bc8","4"
"spray-passwords-ldap","e5f45942fe8dfdce","0"
"spray-passwords-ldap","cc54673ed8199696","1"
"spray-passwords-ldap","8c2d2c60d9191459","2"
"spray-passwords-ldap","885b1640c62fffcb","3"
"crackmapexec-smb-spray","137d7625d8416096","0"
"crackmapexec-smb-spray","4731e1e76889413b","1"
"crackmapexec-smb-spray","b9f9d7c3bf760652","2"
"crackmapexec-smb-spray","896193ea692d3726","3"
"crackmapexec-smb-spray","7ab16875d08b9ab8","4"
"crackmapexec-smb-spray","5bf7e90f04d7d61a","5"
"crackmapexec-smb-spray","30bd005d98b9ca02","6"
"kerbrute-passwordspray","7355335f946c0d68","0"
"kerbrute-passwordspray","896193ea692d3726","1"
"kerbrute-passwordspray","01ef6e8761de31a0","2"
"kerbrute-passwordspray","e70f248960b43e8d","3"
"kerbrute-passwordspray","30bd005d98b9ca02","4"
"kerbrute-passwordspray","e0bc1af43335a48d","5"
"crackmapexec-winrm-spray","fdc00d34a105276a","0"
"crackmapexec-winrm-spray","4731e1e76889413b","1"
"crackmapexec-winrm-spray","b9f9d7c3bf760652","2"
"crackmapexec-winrm-spray","896193ea692d3726","3"
"crackmapexec-winrm-spray","7ab16875d08b9ab8","4"
"petitpotam-coerce","4731e1e76889413b","0"
"petitpotam-coerce","b9f9d7c3bf760652","1"
"petitpotam-coerce","896193ea692d3726","2"
"petitpotam-coerce","3923c816d81cccec","3"
"coercer-coerce","8ccd94df1b42df94","0"
"coercer-coerce","4731e1e76889413b","1"
"coercer-coerce","b9f9d7c3bf760652","2"
"coercer-coerce","896193ea692d3726","3"
"coercer-coerce","851143307ac3c2f6","4"
"coercer-coerce","30bd005d98b9ca02","5"
"coercer-coerce","01d9adcd8f304d6a","6"
"coercer-coerce","20441b8290300d8f","7"
"dfscoerce-trigger","4731e1e76889413b","0"
"dfscoerce-trigger","b9f9d7c3bf760652","1"
"dfscoerce-trigger","896193ea692d3726","2"
"ntlmrelayx-adcs","30bd005d98b9ca02","0"
"ntlmrelayx-adcs","3916e2c62b72fd6c","1"
"ntlmrelayx-adcs","27b399d95a640a6b","2"
"ntlmrelayx-adcs","38ee1f67d141a53a","3"
"ad-dcsync-mimikatz-user","c86456687d2468a2","0"
"ad-dcsync-mimikatz-user","d6a6261332a7cb1d","1"
"ad-dcsync-mimikatz-user","0c16a96f151e7664","2"
"ad-dcsync-mimikatz-user","808af291fecf0c3b","3"
"ad-dcsync-mimikatz-krbtgt","c86456687d2468a2","0"
"ad-dcsync-mimikatz-krbtgt","47452a7a3ddbb7d1","1"
"ad-dcsync-mimikatz-krbtgt","55137dfea2babbb4","2"
"ad-dcsync-mimikatz-administrator","c86456687d2468a2","0"
"ad-dcsync-mimikatz-administrator","bfe56bc583ca5868","1"
"ad-golden-ticket-dcsync-krbtgt","c86456687d2468a2","0"
"ad-golden-ticket-dcsync-krbtgt","0aa035dbcdd05811","1"
"ad-golden-ticket-dcsync-krbtgt","47452a7a3ddbb7d1","2"
"ad-golden-ticket-lsa-dump-krbtgt","7cfd93cd83909f0e","0"
"ad-golden-ticket-lsa-dump-krbtgt","89beacbf7ee48e3d","1"
"ad-golden-ticket-purge-tickets","64444240b44af2c8","0"
"ad-golden-ticket-mimikatz-create","6c725f3bf1531480","0"
"ad-golden-ticket-mimikatz-create","05b1dd9ddfceac0a","1"
"ad-golden-ticket-mimikatz-create","0aa035dbcdd05811","2"
"ad-golden-ticket-mimikatz-create","d3d567ff3861c547","3"
"ad-golden-ticket-mimikatz-create","846943bbb60ee7b5","4"
"ad-golden-ticket-mimikatz-create","4805cc6a3c83ff36","5"
"ad-golden-ticket-mimikatz-create","eba09c1d3f0f9fa8","6"
"ad-golden-ticket-mimikatz-create","d989257cbb550ade","7"
"ad-golden-ticket-rubeus-create","2fb91c765405fbfd","0"
"ad-golden-ticket-rubeus-create","05b1dd9ddfceac0a","1"
"ad-golden-ticket-rubeus-create","0aa035dbcdd05811","2"
"ad-golden-ticket-rubeus-create","d3d567ff3861c547","3"
"ad-golden-ticket-rubeus-create","16f6094fef6e8a0e","4"
"ad-golden-ticket-rubeus-create","4805cc6a3c83ff36","5"
"ad-golden-ticket-rubeus-create","8a0b9cb703dd180b","6"
"ad-golden-ticket-verify-klist","d77feffc794e91a5","0"
"ad-golden-ticket-verify-klist","1d5a17def3e14d5d","1"
"ad-golden-ticket-verify-klist","80e7ca05f99607c9","2"
"ad-golden-ticket-verify-klist","669ff6aefbe53d3e","3"
"ad-golden-ticket-psexec-use","03f6a321f7c464cc","0"
"ad-golden-ticket-psexec-use","960077111e658751","1"
"ad-golden-ticket-psexec-use","4267acb1e6891b2c","2"
"ad-golden-ticket-psexec-use","6a048cd8473f8ffa","3"
"ad-golden-ticket-cleanup","64444240b44af2c8","0"
"ad-golden-ticket-ticketer-create","d06d9ee7dc3d2332","0"
"ad-golden-ticket-ticketer-create","f14ce435e42e4858","1"
"ad-golden-ticket-ticketer-create","13bba4d314a73c4b","2"
"kerberos-time-sync","4731e1e76889413b","0"
"kerberos-rubeus-asktgt","1cd412ae91e24b4d","0"
"kerberos-rubeus-asktgt","05b1dd9ddfceac0a","1"
"kerberos-rubeus-asktgt","a88036476125d790","2"
"kerberos-rubeus-asktgt","0aa035dbcdd05811","3"
"kerberos-rubeus-asktgt","4805cc6a3c83ff36","4"
"impacket-getnpusers-asreproast","9291f7eb4af0764f","0"
"impacket-getnpusers-asreproast","3944bc8b82f637f2","1"
"impacket-getnpusers-asreproast","777c6bae1814a0f8","2"
"impacket-getnpusers-asreproast","aef91781fce40d68","3"
"impacket-getnpusers-asreproast","54ec8bc2c559acfe","4"
"impacket-getnpusers-identify","9291f7eb4af0764f","0"
"impacket-getnpusers-identify","262236d9e3c47267","1"
"rubeus-asreproast","0ba5eab5e98f9249","0"
"rubeus-asreproast","ee8bc1817405a2b0","1"
"rubeus-asreproast","c7c2a16ade7f9568","2"
"rubeus-asreproast","05b1dd9ddfceac0a","3"
"rubeus-asreproast","0aa035dbcdd05811","4"
"rubeus-asreproast","9d71890b524fa952","5"
"rubeus-asreproast","d1c79a500ee270e5","6"
"powerview-asreproast-identify","860e3173e9d11dc4","0"
"powerview-asreproast-identify","0c95f89b6ca2d02b","1"
"powerview-asreproast-identify","417fcbeca4144455","2"
"powerview-asreproast-identify","f88006847f0e9b2b","3"
"powerview-asreproast-identify","dd919f84cd97c3d5","4"
"targeted-asreproast-set","417fcbeca4144455","0"
"targeted-asreproast-set","8fab7645b88d7516","1"
"targeted-asreproast-set","a0ac26030e824863","2"
"targeted-asreproast-set","9f3edaf5c887dc06","3"
"targeted-asreproast-cleanup","417fcbeca4144455","0"
"targeted-asreproast-cleanup","8fab7645b88d7516","1"
"targeted-asreproast-cleanup","a0ac26030e824863","2"
"enter-pssession","7c19870082b345e3","0"
"enter-pssession","82a8d95ba805003b","1"
"invoke-command","7c19870082b345e3","0"
"invoke-command","12d8aaf05aeb34b6","1"
"invoke-command","82a8d95ba805003b","2"
"invoke-command","fc7909d52b4e0f54","3"
"test-wsman-connectivity","7c19870082b345e3","0"
"test-wsman-connectivity","82a8d95ba805003b","1"
"test-wsman-connectivity","40ed964031986887","2"
"enable-psremoting","184e94aaedd0839d","0"
"enable-psremoting","7bf8688dd3d7276c","1"
"test-admin-share-access","7568e9fb1828faad","0"
"test-admin-share-access","474b168e8ae22252","1"
"net-use-admin-share","05b1dd9ddfceac0a","0"
"net-use-admin-share","bfacc29c337997d9","1"
"net-use-admin-share","156ec37449b8f27b","2"
