"cheatsheet_id","command_id","context","scenario_title","section_title"
"metasploit-exploitation","msf-sessions-list","scenario","Scenario 4: Session Upgrade and Management",""
"metasploit-exploitation","msf-session-interact","scenario","Scenario 4: Session Upgrade and Management",""
"metasploit-exploitation","msf-session-kill","scenario","Scenario 4: Session Upgrade and Management",""
"metasploit-exploitation","msf-search-keyword","section","","Phase 1: Exploit Selection and Verification"
"metasploit-exploitation","msf-search-cve","section","","Phase 1: Exploit Selection and Verification"
"metasploit-exploitation","msf-use-module","section","","Phase 1: Exploit Selection and Verification"
"metasploit-exploitation","msf-info-module","section","","Phase 1: Exploit Selection and Verification"
"metasploit-exploitation","msf-exploit-check","section","","Phase 1: Exploit Selection and Verification"
"metasploit-exploitation","msf-show-payloads","section","","Phase 2: Payload Configuration"
"metasploit-exploitation","msf-set-payload","section","","Phase 2: Payload Configuration"
"metasploit-exploitation","msf-set-lhost","section","","Phase 2: Payload Configuration"
"metasploit-exploitation","msf-set-lport","section","","Phase 2: Payload Configuration"
"metasploit-exploitation","msf-show-options","section","","Phase 2: Payload Configuration"
"metasploit-exploitation","msf-set-option","section","","Phase 3: Exploitation Execution"
"metasploit-exploitation","msf-show-targets","section","","Phase 3: Exploitation Execution"
"metasploit-exploitation","msf-set-target","section","","Phase 3: Exploitation Execution"
"metasploit-exploitation","msf-exploit-run","section","","Phase 3: Exploitation Execution"
"metasploit-exploitation","msf-handler-setup","section","","Phase 4: Handler Setup for Multi-Target Operations"
"metasploit-exploitation","msf-handler-background","section","","Phase 4: Handler Setup for Multi-Target Operations"
"metasploit-exploitation","msf-handler-exitonsession","section","","Phase 4: Handler Setup for Multi-Target Operations"
"metasploit-exploitation","msf-jobs-list","section","","Phase 4: Handler Setup for Multi-Target Operations"
"metasploit-exploitation","msf-sessions-list","section","","Phase 5: Session Management and Upgrade"
"metasploit-exploitation","msf-session-interact","section","","Phase 5: Session Management and Upgrade"
"metasploit-exploitation","msf-session-upgrade-shell","section","","Phase 5: Session Management and Upgrade"
"metasploit-exploitation","msf-session-background","section","","Phase 5: Session Management and Upgrade"
"metasploit-exploitation","msf-session-kill","section","","Phase 5: Session Management and Upgrade"
"metasploit-scanning","msf-workspace-add","scenario","Scenario 1: SMB Enumeration Without Credentials",""
"metasploit-scanning","msf-db-import","scenario","Scenario 1: SMB Enumeration Without Credentials",""
"metasploit-scanning","msf-aux-smb-version","scenario","Scenario 1: SMB Enumeration Without Credentials",""
"metasploit-scanning","msf-aux-smb-shares","scenario","Scenario 1: SMB Enumeration Without Credentials",""
"metasploit-scanning","msf-aux-smb-users","scenario","Scenario 1: SMB Enumeration Without Credentials",""
"metasploit-scanning","msf-aux-smb-ms17010","scenario","Scenario 1: SMB Enumeration Without Credentials",""
"metasploit-scanning","msf-aux-ssh-login","scenario","Scenario 2: Multi-Service Brute Force with Credential Reuse",""
"metasploit-scanning","msf-aux-ftp-login","scenario","Scenario 2: Multi-Service Brute Force with Credential Reuse",""
"metasploit-scanning","msf-aux-mysql-login","scenario","Scenario 2: Multi-Service Brute Force with Credential Reuse",""
"metasploit-scanning","msf-creds-list","scenario","Scenario 2: Multi-Service Brute Force with Credential Reuse",""
"metasploit-scanning","msf-sessions-list","scenario","Scenario 2: Multi-Service Brute Force with Credential Reuse",""
"metasploit-scanning","msf-aux-http-dirscanner","scenario","Scenario 3: HTTP Service Discovery and Vulnerability Scanning",""
"metasploit-scanning","msf-aux-http-version","scenario","Scenario 3: HTTP Service Discovery and Vulnerability Scanning",""
"metasploit-scanning","msf-aux-http-robots","scenario","Scenario 3: HTTP Service Discovery and Vulnerability Scanning",""
"metasploit-scanning","msf-aux-portscan-syn","scenario","Scenario 4: Port Scanning and Service Detection with Database Integration",""
"metasploit-scanning","msf-aux-portscan-tcp","scenario","Scenario 4: Port Scanning and Service Detection with Database Integration",""
"metasploit-scanning","msf-hosts-list","scenario","Scenario 4: Port Scanning and Service Detection with Database Integration",""
"metasploit-scanning","msf-services-filter-port","scenario","Scenario 4: Port Scanning and Service Detection with Database Integration",""
"metasploit-scanning","msf-db-import","section","","Phase 1: Initial Service Discovery (Post-Nmap)"
"metasploit-scanning","msf-services-filter-port","section","","Phase 1: Initial Service Discovery (Post-Nmap)"
"metasploit-scanning","msf-aux-smb-version","section","","Phase 1: Initial Service Discovery (Post-Nmap)"
"metasploit-scanning","msf-aux-ssh-version","section","","Phase 1: Initial Service Discovery (Post-Nmap)"
"metasploit-scanning","msf-aux-http-version","section","","Phase 1: Initial Service Discovery (Post-Nmap)"
"metasploit-scanning","msf-aux-smb-version","section","","Phase 2: SMB Enumeration (Windows Targets)"
"metasploit-scanning","msf-aux-smb-shares","section","","Phase 2: SMB Enumeration (Windows Targets)"
"metasploit-scanning","msf-aux-smb-users","section","","Phase 2: SMB Enumeration (Windows Targets)"
"metasploit-scanning","msf-aux-smb-ms17010","section","","Phase 2: SMB Enumeration (Windows Targets)"
"metasploit-scanning","msf-aux-smb-login","section","","Phase 2: SMB Enumeration (Windows Targets)"
"metasploit-scanning","msf-aux-ssh-login","section","","Phase 3: Credential Testing (Password Spraying)"
"metasploit-scanning","msf-aux-ftp-login","section","","Phase 3: Credential Testing (Password Spraying)"
"metasploit-scanning","msf-aux-mysql-login","section","","Phase 3: Credential Testing (Password Spraying)"
"metasploit-scanning","msf-creds-list","section","","Phase 3: Credential Testing (Password Spraying)"
"metasploit-scanning","msf-aux-http-dirscanner","section","","Phase 4: Web Application Discovery"
"metasploit-scanning","msf-aux-http-version","section","","Phase 4: Web Application Discovery"
"metasploit-scanning","msf-aux-http-robots","section","","Phase 4: Web Application Discovery"
"metasploit-scanning","msf-hosts-list","section","","Phase 5: Database Review and Exploitation Prep"
"metasploit-scanning","msf-services-list","section","","Phase 5: Database Review and Exploitation Prep"
"metasploit-scanning","msf-creds-list","section","","Phase 5: Database Review and Exploitation Prep"
"metasploit-scanning","msf-db-export","section","","Phase 5: Database Review and Exploitation Prep"
"metasploit-payloads","msfvenom-windows-reverse","scenario","Scenario 1: Windows Reverse Shell for File Upload Vulnerability",""
"metasploit-payloads","msfvenom-windows-meterpreter","scenario","Scenario 1: Windows Reverse Shell for File Upload Vulnerability",""
"metasploit-payloads","msf-handler-setup","scenario","Scenario 1: Windows Reverse Shell for File Upload Vulnerability",""
"metasploit-payloads","msfvenom-linux-reverse","scenario","Scenario 2: Linux ELF Payload for Buffer Overflow Exploitation",""
"metasploit-payloads","msfvenom-linux-shellcode","scenario","Scenario 2: Linux ELF Payload for Buffer Overflow Exploitation",""
"metasploit-payloads","msfvenom-php-shell","scenario","Scenario 3: Web Shells for Multi-Platform Applications",""
"metasploit-payloads","msfvenom-aspx-shell","scenario","Scenario 3: Web Shells for Multi-Platform Applications",""
"metasploit-payloads","msfvenom-jsp-shell","scenario","Scenario 3: Web Shells for Multi-Platform Applications",""
"metasploit-payloads","msf-handler-setup","scenario","Scenario 3: Web Shells for Multi-Platform Applications",""
"metasploit-payloads","msfvenom-encode-shikata","scenario","Scenario 4: Payload Encoding and Bad Character Avoidance",""
"metasploit-payloads","msfvenom-badchars","scenario","Scenario 4: Payload Encoding and Bad Character Avoidance",""
"metasploit-payloads","msfvenom-list-encoders","scenario","Scenario 4: Payload Encoding and Bad Character Avoidance",""
"metasploit-payloads","msfvenom-windows-reverse","section","","Phase 1: Payload Selection (Match Target Platform)"
"metasploit-payloads","msfvenom-linux-reverse","section","","Phase 1: Payload Selection (Match Target Platform)"
"metasploit-payloads","msfvenom-php-shell","section","","Phase 1: Payload Selection (Match Target Platform)"
"metasploit-payloads","msfvenom-aspx-shell","section","","Phase 1: Payload Selection (Match Target Platform)"
"metasploit-payloads","msfvenom-encode-shikata","section","","Phase 2: Format and Encoding Configuration"
"metasploit-payloads","msfvenom-badchars","section","","Phase 2: Format and Encoding Configuration"
"metasploit-payloads","msfvenom-list-formats","section","","Phase 2: Format and Encoding Configuration"
"metasploit-payloads","msf-handler-setup","section","","Phase 3: Handler Setup (If Using Meterpreter)"
"metasploit-payloads","msf-handler-background","section","","Phase 3: Handler Setup (If Using Meterpreter)"
"metasploit-payloads","msfvenom-windows-reverse","section","","Phase 4: Delivery and Execution"
"metasploit-payloads","msfvenom-linux-reverse","section","","Phase 4: Delivery and Execution"
"metasploit-payloads","msfvenom-php-shell","section","","Phase 4: Delivery and Execution"
"metasploit-payloads","msfvenom-windows-reverse","section","","Phase 5: Verification and Troubleshooting"
"metasploit-payloads","msf-handler-setup","section","","Phase 5: Verification and Troubleshooting"
"powershell-one-liners","ps-winrm-credential-setup","scenario","Scenario 1: WinRM Lateral Movement with Flag Retrieval",""
"powershell-one-liners","ps-winrm-invoke-command","scenario","Scenario 1: WinRM Lateral Movement with Flag Retrieval",""
"powershell-one-liners","ps-search-desktop-flags","scenario","Scenario 1: WinRM Lateral Movement with Flag Retrieval",""
"powershell-one-liners","ps-reverse-shell-encoder-python","scenario","Scenario 2: WMI Lateral Movement with Reverse Shell",""
"powershell-one-liners","ps-wmi-cimsession-setup","scenario","Scenario 2: WMI Lateral Movement with Reverse Shell",""
"powershell-one-liners","ps-wmi-invoke-method","scenario","Scenario 2: WMI Lateral Movement with Reverse Shell",""
"powershell-one-liners","ps-reverse-shell-base64","scenario","Scenario 2: WMI Lateral Movement with Reverse Shell",""
"powershell-one-liners","ps-get-current-domain","scenario","Scenario 3: Active Directory Enumeration Without Tools",""
"powershell-one-liners","ps-ldap-directorysearcher","scenario","Scenario 3: Active Directory Enumeration Without Tools",""
"powershell-one-liners","ps-registry-autologon","scenario","Scenario 4: Post-Exploitation Credential Harvesting",""
"powershell-one-liners","ps-search-credentials","scenario","Scenario 4: Post-Exploitation Credential Harvesting",""
"powershell-one-liners","ps-winrm-credential-setup","section","","Phase 1: Credential Setup for Remote Authentication"
"powershell-one-liners","ps-winrm-invoke-command","section","","Phase 2: Lateral Movement via WinRM"
"powershell-one-liners","ps-wmi-cimsession-setup","section","","Phase 3: Lateral Movement via WMI (WinRM Alternative)"
"powershell-one-liners","ps-wmi-invoke-method","section","","Phase 3: Lateral Movement via WMI (WinRM Alternative)"
"powershell-one-liners","ps-reverse-shell-encoder-python","section","","Phase 4: Reverse Shell Payloads"
"powershell-one-liners","ps-reverse-shell-base64","section","","Phase 4: Reverse Shell Payloads"
"powershell-one-liners","ps-get-current-domain","section","","Phase 5: Active Directory Enumeration (No Tools)"
"powershell-one-liners","ps-ldap-directorysearcher","section","","Phase 5: Active Directory Enumeration (No Tools)"
"powershell-one-liners","ps-search-desktop-flags","section","","Phase 6: Flag Retrieval and Post-Exploitation"
"powershell-one-liners","ps-registry-autologon","section","","Phase 6: Flag Retrieval and Post-Exploitation"
"powershell-one-liners","ps-search-credentials","section","","Phase 6: Flag Retrieval and Post-Exploitation"
"log-poisoning","lfi-access-log-apache","scenario","Scenario 1: Apache access.log Poisoning - Classic LFI to RCE",""
"log-poisoning","curl-ua-poison-apache","scenario","Scenario 1: Apache access.log Poisoning - Classic LFI to RCE",""
"log-poisoning","lfi-rce-trigger","scenario","Scenario 1: Apache access.log Poisoning - Classic LFI to RCE",""
"log-poisoning","curl-ua-poison-nginx","scenario","Scenario 2: Nginx access.log Poisoning - Platform Variation",""
"log-poisoning","lfi-access-log-nginx","scenario","Scenario 2: Nginx access.log Poisoning - Platform Variation",""
"log-poisoning","lfi-rce-trigger","scenario","Scenario 2: Nginx access.log Poisoning - Platform Variation",""
"log-poisoning","ssh-authlog-poison","scenario","Scenario 3: SSH auth.log Poisoning - Alternative Attack Vector",""
"log-poisoning","lfi-auth-log","scenario","Scenario 3: SSH auth.log Poisoning - Alternative Attack Vector",""
"log-poisoning","lfi-rce-trigger","scenario","Scenario 3: SSH auth.log Poisoning - Alternative Attack Vector",""
"log-poisoning","lfi-proc-environ","scenario","Scenario 4: /proc/self/environ Poisoning - Advanced Technique",""
"log-poisoning","lfi-rce-trigger","scenario","Scenario 4: /proc/self/environ Poisoning - Advanced Technique",""
"log-poisoning","lfi-rce-trigger","scenario","Scenario 5: PHP Session Poisoning - Edge Case Technique",""
"log-poisoning","lfi-access-log-apache","section","","Phase 1: Prerequisites & Detection (1-2 minutes)"
"log-poisoning","lfi-access-log-nginx","section","","Phase 1: Prerequisites & Detection (1-2 minutes)"
"log-poisoning","lfi-auth-log","section","","Phase 1: Prerequisites & Detection (1-2 minutes)"
"log-poisoning","lfi-proc-environ","section","","Phase 1: Prerequisites & Detection (1-2 minutes)"
"log-poisoning","curl-ua-poison-apache","section","","Phase 2: Log Injection (1-2 minutes per target)"
"log-poisoning","curl-ua-poison-nginx","section","","Phase 2: Log Injection (1-2 minutes per target)"
"log-poisoning","ssh-authlog-poison","section","","Phase 2: Log Injection (1-2 minutes per target)"
"log-poisoning","lfi-rce-trigger","section","","Phase 3: RCE Trigger & Shell Upgrade (2-3 minutes)"
"log-poisoning","lfi-proc-environ","section","","Phase 4: Troubleshooting & Alternatives (when standard methods fail)"
"log-poisoning","ssh-authlog-poison","section","","Phase 4: Troubleshooting & Alternatives (when standard methods fail)"
"rfi-lfi-evaluation","lfi-test","scenario","Scenario 1: Linux Web Server - /etc/passwd Retrieval via LFI",""
"rfi-lfi-evaluation","curl-post","scenario","Scenario 2: Windows IIS - Configuration File Extraction",""
"rfi-lfi-evaluation","curl-post","scenario","Scenario 3: PHP Wrappers - RCE via Log Poisoning",""
"rfi-lfi-evaluation","lfi-test","section","","Phase 1: Detection & Verification"
"rfi-lfi-evaluation","curl-post","section","","Phase 1: Detection & Verification"
"rfi-lfi-evaluation","curl-post","section","","Phase 2: Information Gathering"
"rfi-lfi-evaluation","curl-post","section","","Phase 3: Exploitation (RCE Upgrade)"
"signature-evasion-workflow","find-av-signature","scenario","Scenario 1: Payload Flagged Immediately (Signature Hunting)",""
"signature-evasion-workflow","modify-signature-bytes","scenario","Scenario 1: Payload Flagged Immediately (Signature Hunting)",""
"signature-evasion-workflow","clamscan-test","scenario","Scenario 1: Payload Flagged Immediately (Signature Hunting)",""
"signature-evasion-workflow","msfvenom-encoder-shikata","scenario","Scenario 2: Shikata Encoding Detected (Template Injection Alternative)",""
"signature-evasion-workflow","msfvenom-encoder-zutto","scenario","Scenario 2: Shikata Encoding Detected (Template Injection Alternative)",""
"signature-evasion-workflow","msfvenom-template-injection","scenario","Scenario 2: Shikata Encoding Detected (Template Injection Alternative)",""
"signature-evasion-workflow","msfvenom-encrypt-aes","scenario","Scenario 2: Shikata Encoding Detected (Template Injection Alternative)",""
"signature-evasion-workflow","clamscan-test","scenario","Scenario 2: Shikata Encoding Detected (Template Injection Alternative)",""
"signature-evasion-workflow","msfvenom-encoder-shikata","scenario","Scenario 3: Layered Encoding (Shikata + AES Encryption)",""
"signature-evasion-workflow","msfvenom-encrypt-aes","scenario","Scenario 3: Layered Encoding (Shikata + AES Encryption)",""
"signature-evasion-workflow","msfvenom-template-injection","scenario","Scenario 3: Layered Encoding (Shikata + AES Encryption)",""
"signature-evasion-workflow","clamscan-test","scenario","Scenario 3: Layered Encoding (Shikata + AES Encryption)",""
"signature-evasion-workflow","clamscan-test","scenario","Scenario 4: Iterative Testing (ClamAV → Defender Progression)",""
"signature-evasion-workflow","find-av-signature","scenario","Scenario 4: Iterative Testing (ClamAV → Defender Progression)",""
"signature-evasion-workflow","modify-signature-bytes","scenario","Scenario 4: Iterative Testing (ClamAV → Defender Progression)",""
"signature-evasion-workflow","find-av-signature","section","","Phase 1: Signature Identification"
"signature-evasion-workflow","clamscan-test","section","","Phase 1: Signature Identification"
"signature-evasion-workflow","msfvenom-encoder-shikata","section","","Phase 2: Encoding Techniques"
"signature-evasion-workflow","msfvenom-encoder-zutto","section","","Phase 2: Encoding Techniques"
"signature-evasion-workflow","msfvenom-encrypt-aes","section","","Phase 2: Encoding Techniques"
"signature-evasion-workflow","modify-signature-bytes","section","","Phase 3: Manual Modification"
"signature-evasion-workflow","msfvenom-template-injection","section","","Phase 3: Manual Modification"
"signature-evasion-workflow","clamscan-test","section","","Phase 4: Testing & Validation"
"shellcode-runner-evasion","msfvenom-csharp-payload","scenario","Scenario 1: Msfvenom Payload Caught by Defender (Basic Runner)",""
"shellcode-runner-evasion","csharp-shellcode-runner-basic","scenario","Scenario 1: Msfvenom Payload Caught by Defender (Basic Runner)",""
"shellcode-runner-evasion","csharp-xor-encrypt","scenario","Scenario 1: Msfvenom Payload Caught by Defender (Basic Runner)",""
"shellcode-runner-evasion","compile-csharp-runner","scenario","Scenario 1: Msfvenom Payload Caught by Defender (Basic Runner)",""
"shellcode-runner-evasion","csharp-caesar-encrypt","scenario","Scenario 2: Advanced Evasion (Multi-Layer Encryption)",""
"shellcode-runner-evasion","csharp-xor-encrypt","scenario","Scenario 2: Advanced Evasion (Multi-Layer Encryption)",""
"shellcode-runner-evasion","csharp-shellcode-runner-basic","scenario","Scenario 2: Advanced Evasion (Multi-Layer Encryption)",""
"shellcode-runner-evasion","csharp-sleep-timer","scenario","Scenario 2: Advanced Evasion (Multi-Layer Encryption)",""
"shellcode-runner-evasion","compile-csharp-runner","scenario","Scenario 2: Advanced Evasion (Multi-Layer Encryption)",""
"shellcode-runner-evasion","csharp-non-emulated-api","scenario","Scenario 3: Sandbox Detection (NUMA API & Resource Checks)",""
"shellcode-runner-evasion","csharp-sleep-timer","scenario","Scenario 3: Sandbox Detection (NUMA API & Resource Checks)",""
"shellcode-runner-evasion","csharp-shellcode-runner-basic","scenario","Scenario 3: Sandbox Detection (NUMA API & Resource Checks)",""
"shellcode-runner-evasion","compile-csharp-runner","scenario","Scenario 3: Sandbox Detection (NUMA API & Resource Checks)",""
"shellcode-runner-evasion","msfvenom-csharp-payload","scenario","Scenario 4: Production Compilation (End-to-End Workflow)",""
"shellcode-runner-evasion","csharp-xor-encrypt","scenario","Scenario 4: Production Compilation (End-to-End Workflow)",""
"shellcode-runner-evasion","csharp-non-emulated-api","scenario","Scenario 4: Production Compilation (End-to-End Workflow)",""
"shellcode-runner-evasion","csharp-shellcode-runner-basic","scenario","Scenario 4: Production Compilation (End-to-End Workflow)",""
"shellcode-runner-evasion","compile-csharp-runner","scenario","Scenario 4: Production Compilation (End-to-End Workflow)",""
"shellcode-runner-evasion","msfvenom-csharp-payload","section","","Phase 1: Shellcode Generation"
"shellcode-runner-evasion","csharp-shellcode-runner-basic","section","","Phase 2: Basic Runner Framework"
"shellcode-runner-evasion","compile-csharp-runner","section","","Phase 2: Basic Runner Framework"
"shellcode-runner-evasion","csharp-caesar-encrypt","section","","Phase 3: Encryption Layers"
"shellcode-runner-evasion","csharp-xor-encrypt","section","","Phase 3: Encryption Layers"
"shellcode-runner-evasion","csharp-non-emulated-api","section","","Phase 4: Sandbox Evasion"
"shellcode-runner-evasion","csharp-sleep-timer","section","","Phase 4: Sandbox Evasion"
"shellcode-runner-evasion","compile-csharp-runner","section","","Phase 5: Final Compilation"
"amsi-bypass-methodology","amsi-test-payload","scenario","Scenario 1: PowerShell Download Cradle (AMSI Blocks IEX)",""
"amsi-bypass-methodology","amsi-context-corruption","scenario","Scenario 1: PowerShell Download Cradle (AMSI Blocks IEX)",""
"amsi-bypass-methodology","amsi-memory-patch","scenario","Scenario 1: PowerShell Download Cradle (AMSI Blocks IEX)",""
"amsi-bypass-methodology","amsi-init-failed","scenario","Scenario 1: PowerShell Download Cradle (AMSI Blocks IEX)",""
"amsi-bypass-methodology","amsi-test-payload","scenario","Scenario 2: Meterpreter Post-Exploitation (AMSI Flags Scripts)",""
"amsi-bypass-methodology","amsi-init-failed","scenario","Scenario 2: Meterpreter Post-Exploitation (AMSI Flags Scripts)",""
"amsi-bypass-methodology","amsi-base64-staging","scenario","Scenario 2: Meterpreter Post-Exploitation (AMSI Flags Scripts)",""
"amsi-bypass-methodology","amsi-memory-patch","scenario","Scenario 2: Meterpreter Post-Exploitation (AMSI Flags Scripts)",""
"amsi-bypass-methodology","amsi-jscript-registry","scenario","Scenario 3: WSH/JScript Macro Delivery (AMSI Blocks WSH)",""
"amsi-bypass-methodology","amsi-test-payload","scenario","Scenario 3: WSH/JScript Macro Delivery (AMSI Blocks WSH)",""
"amsi-bypass-methodology","amsi-test-payload","section","","Phase 1: Detection & Testing"
"amsi-bypass-methodology","amsi-context-corruption","section","","Phase 2: Quick Bypasses (In-Memory)"
"amsi-bypass-methodology","amsi-init-failed","section","","Phase 2: Quick Bypasses (In-Memory)"
"amsi-bypass-methodology","amsi-memory-patch","section","","Phase 2: Quick Bypasses (In-Memory)"
"amsi-bypass-methodology","amsi-jscript-registry","section","","Phase 3: Persistent/Alternative Bypasses"
"amsi-bypass-methodology","amsi-base64-staging","section","","Phase 3: Persistent/Alternative Bypasses"
"amsi-bypass-methodology","amsi-test-payload","section","","Phase 4: Validation"
"uac-bypass-techniques","check-integrity-level","scenario","Scenario 1: FodHelper UAC Bypass (Windows 10 17134+)",""
"uac-bypass-techniques","fodhelper-uac-bypass","scenario","Scenario 1: FodHelper UAC Bypass (Windows 10 17134+)",""
"uac-bypass-techniques","check-integrity-level","scenario","Scenario 1: FodHelper UAC Bypass (Windows 10 17134+)",""
"uac-bypass-techniques","check-integrity-level","scenario","Scenario 2: EventVwr UAC Bypass (Broader Compatibility)",""
"uac-bypass-techniques","eventvwr-uac-bypass","scenario","Scenario 2: EventVwr UAC Bypass (Broader Compatibility)",""
"uac-bypass-techniques","check-integrity-level","scenario","Scenario 2: EventVwr UAC Bypass (Broader Compatibility)",""
"uac-bypass-techniques","uac-bypass-detection","scenario","Scenario 3: UAC Bypass Detection & Cleanup",""
"uac-bypass-techniques","check-integrity-level","scenario","Scenario 3: UAC Bypass Detection & Cleanup",""
"uac-bypass-techniques","check-integrity-level","section","","Phase 1: Detection & Validation"
"uac-bypass-techniques","fodhelper-uac-bypass","section","","Phase 2: Bypass Execution"
"uac-bypass-techniques","eventvwr-uac-bypass","section","","Phase 2: Bypass Execution"
"uac-bypass-techniques","check-integrity-level","section","","Phase 3: Post-Exploitation & Cleanup"
"uac-bypass-techniques","uac-bypass-detection","section","","Phase 3: Post-Exploitation & Cleanup"
"ad-kerberos-lateral-movement","overpass-mimikatz-pth","scenario","Scenario 1: Understanding Kerberos vs. NTLM Authentication (Why Upgrade Hash to Ticket?)",""
"ad-kerberos-lateral-movement","kerberos-klist-verify","scenario","Scenario 1: Understanding Kerberos vs. NTLM Authentication (Why Upgrade Hash to Ticket?)",""
"ad-kerberos-lateral-movement","overpass-mimikatz-pth","scenario","Scenario 2: Overpass-the-Hash with Mimikatz (NTLM to TGT Conversion)",""
"ad-kerberos-lateral-movement","overpass-net-use-trigger","scenario","Scenario 2: Overpass-the-Hash with Mimikatz (NTLM to TGT Conversion)",""
"ad-kerberos-lateral-movement","kerberos-klist-verify","scenario","Scenario 2: Overpass-the-Hash with Mimikatz (NTLM to TGT Conversion)",""
"ad-kerberos-lateral-movement","psexec-sysinternals-interactive","scenario","Scenario 2: Overpass-the-Hash with Mimikatz (NTLM to TGT Conversion)",""
"ad-kerberos-lateral-movement","kerberos-rubeus-asktgt","scenario","Scenario 3: Rubeus Alternative to Mimikatz (AV Evasion)",""
"ad-kerberos-lateral-movement","kerberos-rubeus-ptt","scenario","Scenario 3: Rubeus Alternative to Mimikatz (AV Evasion)",""
"ad-kerberos-lateral-movement","kerberos-klist-verify","scenario","Scenario 3: Rubeus Alternative to Mimikatz (AV Evasion)",""
"ad-kerberos-lateral-movement","mimikatz-export-tickets","scenario","Scenario 4: Pass-the-Ticket (Using Existing Tickets)",""
"ad-kerberos-lateral-movement","kerberos-rubeus-ptt","scenario","Scenario 4: Pass-the-Ticket (Using Existing Tickets)",""
"ad-kerberos-lateral-movement","kerberos-klist-verify","scenario","Scenario 4: Pass-the-Ticket (Using Existing Tickets)",""
"ad-kerberos-lateral-movement","kerberos-time-sync","scenario","Scenario 5: Ticket Manipulation Troubleshooting (Time Sync, SPN Issues)",""
"ad-kerberos-lateral-movement","kerberos-klist-verify","scenario","Scenario 5: Ticket Manipulation Troubleshooting (Time Sync, SPN Issues)",""
"ad-kerberos-lateral-movement","kerberos-purge-tickets","scenario","Scenario 5: Ticket Manipulation Troubleshooting (Time Sync, SPN Issues)",""
"ad-kerberos-lateral-movement","pth-impacket-psexec","scenario","Scenario 6: When to Use Kerberos vs. NTLM Lateral Movement",""
"ad-kerberos-lateral-movement","overpass-mimikatz-pth","scenario","Scenario 6: When to Use Kerberos vs. NTLM Lateral Movement",""
"ad-kerberos-lateral-movement","kerberos-rubeus-ptt","scenario","Scenario 6: When to Use Kerberos vs. NTLM Lateral Movement",""
"ad-kerberos-lateral-movement","lateral-movement-decision-tree","scenario","Scenario 6: When to Use Kerberos vs. NTLM Lateral Movement",""
"ad-kerberos-lateral-movement","kerberos-klist-verify","section","","Phase 1: Kerberos Fundamentals"
"ad-kerberos-lateral-movement","kerberos-time-sync","section","","Phase 1: Kerberos Fundamentals"
"ad-kerberos-lateral-movement","overpass-mimikatz-pth","section","","Phase 2: Overpass-the-Hash (NTLM to Kerberos)"
"ad-kerberos-lateral-movement","kerberos-rubeus-asktgt","section","","Phase 2: Overpass-the-Hash (NTLM to Kerberos)"
"ad-kerberos-lateral-movement","overpass-net-use-trigger","section","","Phase 2: Overpass-the-Hash (NTLM to Kerberos)"
"ad-kerberos-lateral-movement","kerberos-klist-verify","section","","Phase 2: Overpass-the-Hash (NTLM to Kerberos)"
"ad-kerberos-lateral-movement","mimikatz-export-tickets","section","","Phase 3: Pass-the-Ticket (Credential Theft)"
"ad-kerberos-lateral-movement","kerberos-rubeus-ptt","section","","Phase 3: Pass-the-Ticket (Credential Theft)"
"ad-kerberos-lateral-movement","kerberos-klist-verify","section","","Phase 3: Pass-the-Ticket (Credential Theft)"
"ad-kerberos-lateral-movement","kerberos-purge-tickets","section","","Phase 3: Pass-the-Ticket (Credential Theft)"
"ad-kerberos-lateral-movement","kerberos-time-sync","section","","Phase 4: Kerberos Troubleshooting"
"ad-kerberos-lateral-movement","kerberos-klist-verify","section","","Phase 4: Kerberos Troubleshooting"
"ad-kerberos-lateral-movement","kerberos-purge-tickets","section","","Phase 4: Kerberos Troubleshooting"
"ad-kerberos-lateral-movement","pth-impacket-psexec","section","","Phase 5: Technique Selection (NTLM vs Kerberos)"
"ad-kerberos-lateral-movement","overpass-mimikatz-pth","section","","Phase 5: Technique Selection (NTLM vs Kerberos)"
"ad-kerberos-lateral-movement","kerberos-rubeus-asktgt","section","","Phase 5: Technique Selection (NTLM vs Kerberos)"
"ad-kerberos-lateral-movement","lateral-movement-decision-tree","section","","Phase 5: Technique Selection (NTLM vs Kerberos)"
"ad-kerberos-lateral-movement","mimikatz-export-tickets","section","","Phase 6: Post-Exploitation with Kerberos"
"ad-kerberos-lateral-movement","kerberos-rubeus-ptt","section","","Phase 6: Post-Exploitation with Kerberos"
"ad-kerberos-lateral-movement","kerberos-klist-verify","section","","Phase 6: Post-Exploitation with Kerberos"
"ad-session-enumeration","powerview-get-netcomputer-os","scenario","Scenario 1: Understanding NetSessionEnum API Restrictions",""
"ad-session-enumeration","powerview-get-netcomputer-os-filter","scenario","Scenario 1: Understanding NetSessionEnum API Restrictions",""
"ad-session-enumeration","powerview-get-netsession","scenario","Scenario 1: Understanding NetSessionEnum API Restrictions",""
"ad-session-enumeration","check-netsessionenum-registry","scenario","Scenario 1: Understanding NetSessionEnum API Restrictions",""
"ad-session-enumeration","sysinternals-psloggedon","scenario","Scenario 2: Remote Registry Session Enumeration Alternative",""
"ad-session-enumeration","powerview-get-netloggedon","scenario","Scenario 2: Remote Registry Session Enumeration Alternative",""
"ad-session-enumeration","check-remote-registry-service","scenario","Scenario 2: Remote Registry Session Enumeration Alternative",""
"ad-session-enumeration","enable-remote-registry","scenario","Scenario 2: Remote Registry Session Enumeration Alternative",""
